id;grp
1654037;B
1654158;B
1654169;A
1654239;A
1654348;B
1654356;B
1654363;A
1654367;B
1654469;B
1654513;B
1654523;B
1654608;B
1654643;B
1654682;B
1654738;B
1654791;B
1654803;B
1654861;A
1654989;B
1655027;B
1655028;A
1655044;B
1655053;A
1655131;B
1655170;B
1655207;B
1655236;B
1655313;B
1655324;B
1655328;B
1655392;B
1655396;A
1655469;B
1655521;B
1655923;A
1655932;A
1655935;B
1655977;B
1655979;A
1655987;B
1656158;B
1656314;B
1656323;B
1656325;B
1656333;B
1656377;A
1656383;B
1656387;B
1656579;A
1656614;B
1656655;B
1656673;B
1656678;B
1656777;B
1656791;B
1656829;B
1656831;B
1656948;B
1656952;A
1656961;A
1657025;B
1657073;B
1657286;B
1657380;A
1657464;B
1657487;B
1657502;B
1657505;B
1657548;B
1657595;B
1657596;B
1657629;A
1657638;B
1657710;B
1657711;A
1657727;B
1657729;B
1657758;B
1657764;B
1657824;B
1657860;B
1657861;A
1657875;B
1657975;B
1658024;A
1658032;B
1658042;A
1658108;B
1658109;B
1658126;B
1658135;B
1658154;B
1658179;B
1658299;B
1658311;B
1658350;B
1658473;B
1658513;B
1658516;B
1658528;B
1658539;B
1658637;B
1658639;B
1658681;B
1658708;B
1658750;A
1658805;A
1658844;B
1658897;B
1659027;B
1659066;A
1659119;B
1659124;B
1659144;B
1659172;B
1659244;B
1659256;B
1659330;B
1659392;B
1659393;B
1659397;B
1659434;A
1659500;B
1659554;B
1659592;B
1659603;B
1659626;B
1659631;A
1659699;B
1659705;B
1659751;B
1659790;B
1659834;B
1659835;B
1659877;B
1659904;B
1659907;A
1659948;B
1659965;A
1660006;B
1660044;B
1660062;B
1660066;B
1660078;B
1660079;B
1660088;B
1660094;A
1660146;B
1660164;A
1660222;B
1660229;B
1660265;B
1660274;B
1660280;B
1660301;B
1660302;B
1660311;A
1660327;B
1660330;B
1660510;B
1660514;A
1660523;B
1660544;B
1660549;B
1660573;B
1660608;B
1660638;B
1660696;B
1660711;B
1660746;B
1660748;B
1660752;B
1660779;B
1660851;A
1660890;B
1661310;A
1661392;B
1661396;B
1661604;B
1661739;B
1661750;B
1661752;B
1661758;B
1661766;B
1661770;B
1661774;B
1661913;B
1661966;B
1661973;A
1661980;A
1661981;B
1661982;B
1661992;B
1662020;A
1662021;B
1662023;B
1662024;B
1662032;B
1662042;B
1662045;B
1662093;B
1662096;A
1662159;B
1662180;B
1662196;B
1662478;B
1662486;B
1662491;B
1662513;B
1662602;B
1662714;B
1662716;B
1662721;B
1662723;B
1662741;B
1662786;B
1662795;A
1662808;B
1662811;B
1662824;A
1662844;B
1662928;B
1662944;A
1662967;A
1662978;B
1663119;B
1663307;B
1663621;B
1663624;B
1663625;B
1663628;B
1663649;B
1663655;B
1663675;B
1663679;A
1663693;A
1663723;B
1663733;B
1663779;B
1663789;A
1663953;B
1664118;A
1664120;B
1664137;B
1664147;B
1664149;A
1664195;B
1664217;B
1664425;A
1664426;B
1664430;B
1664529;B
1664537;B
1664541;A
1664560;B
1664572;B
1664669;B
1664744;B
1664869;B
1664877;B
1664880;B
1664881;B
1664900;A
1664901;A
1664904;B
1664906;B
1664909;B
1664916;B
1664917;B
1664918;B
1664919;B
1664920;B
1664922;B
1664923;B
1664929;B
1665007;B
1665014;B
1665025;B
1665240;B
1665288;B
1665316;B
1665401;B
1665410;B
1665426;B
1665438;A
1665468;B
1665478;B
1665801;B
1665982;B
1666030;B
1666036;B
1666115;B
1666157;B
1666176;A
1666202;B
1666353;A
1666381;B
1666439;A
1666565;B
1666707;B
1666713;B
1666717;A
1666748;B
1666850;B
1666909;B
1666913;B
1666914;A
1666920;A
1666922;B
1666960;A
1667050;B
1667136;B
1667178;B
1667183;B
1667185;B
1667196;B
1667271;B
1667300;A
1667317;B
1667321;B
1667326;B
1667415;A
1667445;B
1667551;B
1667552;A
1667718;A
1667726;B
1667737;A
1667818;B
1668041;B
1668055;B
1668157;B
1668164;B
1668172;A
1668326;B
1668445;B
1668452;B
1668478;B
1668552;B
1668693;A
1668710;B
1668712;B
1668741;B
1668758;A
1668762;B
1668867;B
1668884;B
1668892;B
1668896;B
1668913;B
1668915;A
1668932;B
1669093;A
1669180;B
1669206;B
1669274;A
1669345;B
1669358;B
1669420;A
1669483;B
1669556;B
1669948;A
1670044;B
1670052;B
1670086;B
1670117;B
1670265;B
1670285;B
1670287;B
1670970;B
1670997;A
1671002;B
1671004;B
1671111;B
1671134;B
1671228;B
1671333;B
1671449;B
1671604;B
1671724;B
1671749;B
1671760;B
1671857;B
1671925;B
1672005;B
1672063;B
1672068;B
1672131;B
1672132;A
1672160;B
1672168;A
1672170;B
1672200;B
1672636;A
1672655;B
1672659;A
1672670;B
1672672;B
1672696;A
1672701;B
1672713;B
1672717;A
1672830;B
1672985;A
1673101;A
1673102;A
1673167;B
1673171;B
1673219;B
1673464;B
1673504;A
1673564;B
1673807;A
1673859;B
1674034;B
1674088;B
1674109;B
1674207;B
1674290;B
1674306;A
1674310;B
1674313;B
1674402;A
1674412;B
1674415;B
1674482;A
1674735;B
1675054;B
1675087;B
1675096;B
1675409;B
1675511;B
1675614;B
1675670;B
1675737;B
1675756;B
1675761;B
1675797;B
1676075;A
1676263;B
1676292;B
1676350;B
1676361;B
1676395;B
1676429;B
1676430;A
1676434;B
1676478;B
1676486;B
1676509;B
1676673;B
1676767;B
1677021;B
1677068;B
1677093;B
1677212;A
1677219;B
1677220;B
1677227;A
1677260;B
1677267;B
1677322;B
1677335;B
1677398;A
1677442;B
1677551;A
1677583;B
1677658;B
1677669;B
1677871;B
1678040;B
1678111;B
1678114;B
1678120;B
1678121;B
1678136;B
1678137;B
1678154;B
1678158;B
1678178;B
1678291;B
1678393;A
1678478;B
1678487;A
1678538;B
1678545;A
1678554;B
1678556;B
1678756;B
1678764;B
1678769;A
1678772;B
1678796;A
1678821;B
1678858;B
1678926;B
1679024;B
1679039;A
1679050;B
1679059;B
1679096;A
1679131;B
1679180;B
1679400;B
1679484;B
1679491;B
1679502;B
1679758;B
1679859;B
1679870;B
1679875;B
1679892;B
1679894;B
1679895;A
1680026;B
1680032;B
1680062;A
1680104;B
1680105;B
1680107;B
1680141;B
1680148;B
1680204;A
1680211;B
1680230;A
1680243;B
1680269;B
1680290;B
1680294;B
1680328;B
1680345;A
1680444;B
1680452;A
1680478;A
1680502;B
1680526;B
1680527;B
1680578;B
1680796;B
1680800;B
1680832;B
1680865;A
1680870;A
1680897;B
1680902;A
1680910;B
1680971;B
1680972;A
1680990;B
1681002;B
1681068;A
1681084;A
1681119;A
1681194;B
1681288;B
1681307;A
1681393;B
1681396;A
1681760;A
1681803;B
1681842;B
1681972;B
1681982;A
1681983;A
1682114;B
1682127;B
1682131;B
1682157;B
1682395;B
1682426;B
1682434;B
1682436;B
1682441;B
1682467;B
1682470;B
1682493;B
1682532;B
1682613;A
1682658;B
1682793;A
1682962;B
1682977;B
1682993;A
1683077;B
1683078;A
1683192;B
1683285;B
1683435;B
1683478;B
1683589;B
1683600;A
1683606;B
1683630;A
1683631;B
1683633;A
1683657;B
1683669;A
1683690;B
1683702;B
1683717;B
1683734;B
1683746;B
1683803;B
1683917;B
1683920;B
1683969;B
1683985;B
1684239;A
1684307;B
1684369;B
1684415;B
1684425;A
1684462;B
1684470;B
1684767;B
1684774;A
1684890;B
1684951;B
1684964;B
1684996;B
1685039;B
1685106;B
1685113;A
1685132;B
1685161;B
1685162;B
1685234;B
1685326;B
1685408;B
1685451;B
1685474;B
1685639;B
1685662;A
1685700;B
1685706;B
1685750;A
1685756;B
1685760;B
1685781;B
1685797;B
1685878;B
1685891;B
1685923;B
1685936;B
1685955;B
1685978;B
1686126;B
1686375;B
1686452;B
1686467;B
1686476;B
1686509;B
1686562;B
1686570;A
1686623;A
1686653;B
1686675;A
1686895;B
1687094;B
1687113;B
1687120;A
1687151;B
1687164;B
1687169;B
1687171;B
1687177;B
1687185;B
1687268;B
1687422;B
1687445;B
1687446;B
1687450;B
1687455;B
1687592;A
1687610;A
1687868;B
1687877;B
1687918;B
1688011;B
1688172;B
1688222;B
1688226;B
1688242;B
1688258;B
1688283;B
1688293;B
1688366;B
1688379;B
1688382;B
1688386;A
1688485;B
1688872;B
1688965;B
1688968;B
1688971;B
1689000;B
1689173;A
1689178;A
1689184;A
1689225;A
1689289;B
1689292;A
1689309;B
1689312;B
1689603;B
1689607;B
1689743;A
1689760;B
1689772;A
1689819;B
1690145;A
1690150;B
1690158;A
1690159;B
1690172;B
1690185;B
1690186;A
1690194;B
1690198;B
1690299;B
1690327;B
1690393;B
1690461;A
1690544;B
1690635;B
1690638;B
1690658;B
1690667;B
1690676;B
1690684;B
1690685;B
1690763;A
1690789;B
1690961;B
1691132;B
1691360;B
1691412;B
1691530;B
1691619;B
1691690;B
1691717;B
1691849;A
1691868;A
1691925;B
1691929;B
1691948;B
1691969;B
1691988;B
1692001;B
1692054;B
1692063;B
1692113;B
1692124;B
1692156;B
1692159;B
1692213;B
1692256;A
1692275;B
1692279;B
1692286;B
1692317;B
1692344;B
1692352;B
1692373;B
1692387;B
1692390;A
1692486;B
1692579;B
1692597;B
1692764;B
1692818;B
1692855;A
1692900;A
1693093;A
1693121;B
1693143;A
1693179;B
1693261;B
1693420;B
1693442;A
1693465;B
1693470;B
1693476;B
1693502;A
1693512;A
1693598;B
1693677;B
1693682;B
1693704;B
1693717;B
1693721;A
1693803;B
1693837;A
1693841;A
1693846;A
1693868;B
1693881;A
1693887;B
1693889;B
1693911;B
1693935;B
1694172;B
1694214;B
1694215;A
1694247;B
1694252;A
1694306;B
1694308;B
1694329;B
1694360;A
1694451;B
1694459;B
1694499;B
1694515;B
1694519;B
1694540;B
1694549;B
1694760;B
1694796;B
1694888;B
1695002;A
1695124;A
1695128;B
1695134;B
1695136;B
1695140;B
1695148;B
1695151;A
1695157;B
1695158;B
1695163;B
1695165;B
1695167;B
1695169;B
1695182;B
1695185;A
1695207;A
1695213;B
1695222;A
1695230;B
1695232;B
1695237;B
1695244;B
1695248;B
1695269;B
1695284;B
1695302;B
1695306;A
1695310;B
1695311;B
1695315;B
1695335;B
1695346;B
1695375;A
1695397;B
1695400;B
1695406;B
1695410;B
1695414;A
1695433;B
1695474;A
1695483;B
1695501;A
1695561;B
1695573;B
1695617;B
1695629;B
1695649;B
1695683;B
1695853;B
1695868;B
1695893;B
1695894;B
1695895;A
1695925;B
1696152;A
1696247;B
1696323;B
1696329;A
1696330;B
1696336;B
1696367;B
1696434;B
1696447;A
1696580;B
1696640;A
1696661;A
1696687;B
1696698;A
1696809;B
1696894;B
1696985;A
1696989;B
1697012;B
1697137;A
1697414;A
1697436;A
1697437;A
1697479;B
1697511;B
1697558;B
1697575;B
1697633;A
1697674;B
1697681;B
1697709;B
1697745;B
1697798;B
1697867;B
1697912;A
1697964;B
1697975;A
1698242;B
1698265;B
1698449;B
1698487;B
1698561;A
1698563;B
1698621;B
1698696;B
1698810;B
1698826;B
1698953;A
1698988;B
1699007;B
1699034;B
1699120;B
1699125;B
1699138;A
1699320;B
1699366;B
1699373;B
1699375;B
1699549;B
1699562;B
1699625;B
1699718;B
1699758;B
1699848;B
1700276;A
1700282;B
1700333;B
1700427;A
1700457;B
1700508;B
1700530;B
1700545;B
1700715;B
1700724;B
1700747;B
1700788;B
1700790;B
1700821;B
1700829;B
1700831;B
1700846;B
1700861;B
1700886;A
1700897;B
1700925;B
1700932;A
1700993;B
1701107;B
1701114;B
1701166;B
1701241;B
1701289;B
1701299;B
1701308;B
1701315;A
1701328;B
1701336;B
1701347;A
1701463;A
1701483;B
1701506;A
1701536;B
1701550;B
1701655;B
1701658;B
1701701;B
1701737;B
1701738;A
1701753;B
1701777;B
1701810;B
1701816;B
1701895;B
1701996;A
1702003;B
1702005;B
1702014;B
1702018;B
1702029;B
1702035;A
1702042;B
1702084;B
1702248;A
1702253;B
1702272;B
1702283;B
1702287;B
1702295;B
1702567;B
1702701;B
1702723;B
1702786;B
1702844;B
1702852;B
1702996;B
1703061;B
1703064;B
1703263;B
1703353;B
1703491;B
1703562;B
1703647;B
1703661;B
1703686;B
1703691;B
1703894;B
1703953;A
1704005;B
1704007;B
1704037;B
1704117;B
1704204;B
1704208;B
1704239;B
1704385;B
1704402;B
1704463;B
1704492;B
1704613;B
1704698;B
1704757;B
1704769;B
1704776;B
1704856;B
1704863;B
1704864;B
1704877;B
1704905;B
1704909;B
1704970;B
1704992;B
1705066;B
1705077;B
1705158;B
1705174;A
1705213;A
1705215;B
1705302;B
1705320;B
1705391;B
1705449;B
1705463;B
1705693;B
1705963;A
1705978;B
1706058;B
1706061;B
1706106;B
1706167;B
1706207;B
1706224;B
1706230;B
1706314;B
1706379;B
1706461;B
1706515;B
1706624;A
1706713;B
1706724;B
1706733;B
1706793;B
1706799;B
1706850;B
1706881;B
1706920;B
1706932;B
1706963;B
1706974;B
1706982;B
1707114;B
1707117;B
1707169;B
1707201;B
1707215;B
1707233;B
1707237;B
1707240;B
1707255;B
1707375;B
1707417;B
1707479;B
1707506;B
1707585;B
1707593;B
1707625;B
1707698;A
1707735;A
1707750;B
1707862;B
1707875;B
1707882;B
1707941;B
1707945;B
1708118;A
1708135;A
1708164;A
1708168;B
1708197;B
1708354;B
1708361;B
1708362;B
1708415;B
1708610;B
1708641;B
1708660;B
1708688;B
1708713;B
1708770;A
1708781;B
1708798;B
1708878;B
1708911;B
1708914;B
1709082;B
1709099;B
1709167;B
1709174;B
1709191;B
1709213;B
1709232;B
1709251;B
1709333;B
1709335;A
1709339;B
1709356;B
1709368;A
1709378;B
1709403;B
1709416;A
1709435;B
1709446;A
1709459;B
1709562;B
1709565;B
1709745;B
1709826;B
1709891;B
1709928;A
1709935;B
1709937;B
1709969;B
1710010;B
1710104;B
1710129;B
1710211;B
1710629;B
1710665;B
1710740;B
1710862;B
1710892;B
1710901;B
1710977;B
1711015;B
1711022;B
1711128;B
1711133;B
1711156;B
1711252;B
1711266;B
1711277;B
1711305;B
1711315;A
1711333;A
1711585;B
1711682;A
1711761;B
1711966;B
1711971;B
1712065;B
1712082;B
1712177;A
1712182;B
1712192;B
1712201;B
1712237;A
1712284;B
1712300;B
1712481;A
1712534;B
1712537;B
1712558;B
1712587;B
1712603;A
1712682;B
1712747;B
1712816;B
1712823;A
1712839;A
1713031;B
1713071;B
1713094;A
1713143;B
1713151;B
1713217;A
1713304;A
1713316;B
1713334;B
1713348;B
1713362;A
1713372;B
1713409;B
1713416;B
1713537;B
1713538;A
1713687;B
1713694;B
1713722;B
1713725;B
1713735;B
1713778;B
1713817;A
1713829;B
1713882;B
1714081;A
1714126;B
1714174;B
1714246;B
1714269;B
1714289;B
1714377;A
1714489;B
1714521;B
1714877;B
1714914;B
1714936;B
1714947;B
1714951;B
1714989;B
1715034;B
1715057;B
1715074;A
1715086;B
1715120;B
1715128;B
1715144;B
1715178;B
1715240;B
1715244;B
1715246;A
1715252;B
1715257;A
1715259;A
1715272;B
1715275;B
1715286;B
1715294;B
1715298;B
1715299;B
1715304;B
1715308;B
1715350;A
1715357;B
1715362;B
1715366;B
1715386;B
1715395;B
1715414;A
1715418;B
1715522;A
1715554;B
1715795;B
1715898;B
1715922;B
1715931;B
1715943;B
1715962;B
1716017;B
1716088;A
1716145;B
1716313;A
1716340;B
1716373;B
1716478;A
1716590;B
1716890;B
1716958;B
1716969;B
1716992;B
1717100;A
1717113;B
1717170;B
1717174;B
1717204;A
1717238;B
1717249;A
1717252;B
1717669;A
1717845;B
1717849;A
1717871;A
1717876;A
1718052;A
1718060;B
1718095;A
1718103;B
1718176;B
1718462;B
1718469;B
1718544;A
1718580;B
1718619;B
1718661;A
1718686;A
1719011;B
1719654;B
1719803;B
1719811;A
1719820;A
1719851;B
1719857;A
1719878;B
1719904;B
1719944;B
1719992;B
1719997;B
1720105;B
1720107;B
1720119;B
1720151;A
1720180;B
1720217;B
1720300;A
1720396;B
1720417;B
1720427;B
1720486;B
1720511;B
1720580;B
1720598;B
1720633;B
1720661;B
1720667;B
1720693;B
1720701;B
1720758;A
1720789;B
1720830;B
1720840;B
1720851;B
1720856;B
1720873;B
1720886;B
1721039;B
1721056;B
1721074;B
1721183;B
1721185;B
1721196;B
1721199;B
1721217;B
1721240;A
1721354;B
1721374;B
1721404;A
1721406;B
1721422;B
1721427;A
1721431;B
1721452;A
1721462;A
1721489;A
1721508;B
1721516;B
1721518;B
1721539;B
1721599;B
1721657;B
1721728;B
1721806;A
1721885;A
1721910;B
1721922;B
1721936;B
1722131;B
1722219;B
1722265;B
1722275;B
1722304;B
1722369;B
1722410;A
1722418;B
1722430;B
1722533;B
1722552;B
1722615;B
1722634;B
1722641;B
1722642;A
1722645;B
1722651;B
1722662;B
1722691;A
1722699;B
1722720;B
1722721;B
1722736;B
1722762;B
1722769;B
1722927;B
1723147;A
1723167;B
1723184;A
1723202;B
1723253;B
1723259;B
1723264;B
1723287;B
1723340;A
1723396;B
1723407;B
1723420;A
1723464;A
1723513;B
1723544;B
1723564;A
1723568;B
1723569;B
1723573;B
1723579;B
1723593;B
1723603;B
1723605;B
1723611;B
1723615;B
1723805;B
1723944;B
1723981;B
1724081;A
1724326;B
1724429;B
1724444;B
1724460;A
1724478;A
1724615;B
1724620;B
1724675;B
1724750;B
1724794;B
1724808;B
1725028;B
1725099;B
1725253;B
1725649;B
1725651;B
1725781;B
1725788;B
1725851;B
1725920;B
1725926;B
1726505;B
1726636;A
1726776;B
1726946;B
1726955;A
1726968;B
1727198;B
1727199;B
1727200;B
1727254;B
1727296;B
1727298;B
1727317;B
1727324;B
1727335;A
1727461;B
1727636;B
1727638;B
1727658;B
1727665;B
1727756;B
1727771;B
1728044;B
1728054;B
1728058;B
1728090;B
1728109;B
1728111;A
1728116;B
1728161;B
1728166;B
1728195;B
1728200;B
1728240;B
1728263;B
1728272;B
1728282;B
1728312;B
1728319;B
1728344;A
1728495;B
1728522;A
1728609;B
1728637;B
1728920;B
1728924;B
1728942;B
1729043;A
1729090;B
1729094;B
1729154;B
1729232;B
1729252;A
1729326;B
1729367;B
1729565;B
1729634;A
1729636;B
1729638;B
1729659;B
1729757;A
1729905;B
1729929;A
1730007;B
1730018;B
1730025;B
1730078;B
1730183;A
1730233;B
1730238;B
1730240;B
1730520;B
1730720;B
1730722;B
1730728;A
1730763;A
1730931;B
1730935;B
1730961;A
1730963;B
1730964;B
1731016;B
1731042;B
1731046;B
1731049;B
1731057;A
1731062;B
1731066;B
1731149;B
1731185;B
1731226;B
1731319;B
1731329;B
1731330;B
1731335;B
1731404;B
1731440;B
1731455;B
1731599;B
1731633;B
1731931;B
1731960;B
1732009;B
1732021;B
1732028;A
1732107;B
1732122;B
1732154;A
1732160;B
1732175;B
1732179;B
1732212;B
1732213;B
1732222;A
1732244;B
1732332;B
1732512;B
1732635;B
1732813;B
1733028;B
1733071;B
1733101;B
1733139;B
1733154;B
1733180;B
1733201;B
1733204;B
1733216;A
1733217;B
1733227;B
1733259;B
1733451;B
1733498;A
1733521;B
1733532;B
1733538;B
1733548;B
1733550;B
1733590;B
1733614;B
1733622;B
1733643;B
1733767;B
1733811;B
1733817;B
1733825;B
1733839;B
1733861;A
1733887;B
1733911;B
1733990;A
1733998;B
1734099;B
1734164;B
1734196;B
1734271;B
1734292;A
1734385;A
1734486;B
1734577;B
1734613;A
1734638;B
1734657;B
1734661;A
1734674;B
1734701;B
1734706;B
1734770;B
1734779;B
1734791;B
1734794;A
1734802;A
1734809;B
1734865;A
1734880;B
1735015;B
1735021;B
1735056;B
1735079;B
1735113;B
1735213;B
1735229;B
1735233;B
1735268;B
1735294;B
1735339;B
1735342;B
1735378;B
1735392;B
1735400;A
1735408;B
1735426;B
1735429;A
1735434;B
1735435;A
1735450;B
1735458;B
1735464;A
1735466;B
1735476;A
1735484;B
1735497;B
1735504;B
1735531;A
1735534;A
1735794;B
1735854;B
1735891;B
1735945;B
1735946;B
1735952;B
1736112;B
1736170;B
1736484;B
1736500;B
1736530;B
1736933;B
1736937;B
1737076;B
1737144;B
1737161;B
1737167;B
1737178;B
1737196;A
1737200;B
1737210;B
1737236;B
1737543;A
1737582;B
1737595;A
1737607;B
1737637;B
1737647;B
1737670;B
1737681;B
1737715;B
1737822;B
1737833;A
1737937;B
1737943;B
1737965;A
1737966;B
1737981;B
1737985;B
1738082;A
1738123;B
1738133;B
1738157;A
1738159;B
1738183;B
1738186;B
1738225;B
1738316;A
1738431;B
1738450;B
1738455;B
1738460;B
1738492;A
1738542;B
1738596;B
1738782;A
1738812;B
1738820;B
1738962;B
1739018;B
1739130;B
1739174;B
1739207;B
1739244;B
1739250;B
1739261;B
1739325;A
1739329;B
1739369;B
1739383;B
1739401;B
1739408;B
1739436;B
1739442;B
1739443;B
1739454;B
1739456;B
1739457;B
1739469;B
1739491;B
1739495;B
1739500;B
1739503;B
1739507;B
1739510;B
1739534;A
1739622;B
1739647;A
1739665;B
1739670;A
1739721;B
1739769;B
1739779;B
1739799;B
1739950;B
1739974;B
1739983;B
1740005;B
1740017;B
1740118;B
1740282;B
1740464;B
1740740;B
1740742;B
1740746;A
1740767;B
1740837;A
1740846;A
1740856;B
1740928;A
1740952;B
1740978;B
1741016;A
1741068;B
1741075;B
1741190;B
1741251;B
1741265;B
1741289;B
1741304;B
1741307;B
1741343;B
1741344;B
1741346;A
1741635;B
1741900;B
1741926;B
1741972;B
1742029;B
1742045;B
1742053;B
1742079;B
1742083;B
1742094;B
1742101;A
1742103;B
1742109;A
1742111;A
1742307;B
1742349;A
1742374;B
1742393;B
1742445;B
1742464;B
1742535;A
1742576;B
1742652;B
1742659;B
1742662;B
1742685;B
1742733;B
1742734;B
1742746;B
1742749;A
1742875;A
1742889;A
1742894;B
1742924;B
1742942;A
1743097;B
1743151;A
1743186;B
1743196;B
1743230;B
1743355;B
1743531;B
1743613;B
1743638;A
1743733;B
1743754;B
1743758;B
1743783;B
1743801;A
1743870;A
1743873;B
1743901;B
1743965;B
1744006;B
1744055;A
1744138;A
1744230;B
1744240;B
1744249;B
1744259;B
1744271;B
1744277;B
1744278;B
1744279;B
1744287;B
1744300;A
1744351;B
1744393;B
1744402;B
1744411;A
1744435;B
1744442;B
1744445;B
1744450;B
1744470;B
1744551;B
1744588;B
1744597;A
1744614;B
1744669;B
1744824;B
1744830;B
1744998;A
1745031;B
1745124;A
1745184;A
1745220;B
1745336;B
1745436;B
1745493;B
1745514;B
1745529;A
1745635;B
1745768;B
1745774;B
1745865;B
1745882;B
1745902;B
1745914;B
1745972;A
1746043;B
1746287;B
1746353;B
1746366;B
1746376;B
1746406;B
1746417;B
1746455;B
1746457;A
1746579;B
1746765;B
1746833;B
1746943;A
1746956;B
1746965;B
1746996;B
1747069;B
1747123;B
1747254;B
1747269;A
1747316;B
1747644;A
1747658;B
1747670;A
1747707;B
1747738;B
1747764;B
1747921;A
1748221;B
1748242;B
1748302;B
1748433;A
1748447;B
1748754;A
1748786;A
1748810;B
1748837;B
1749040;B
1749077;B
1749080;A
1749144;B
1749146;B
1749178;B
1749196;B
1749212;B
1749224;B
1749225;B
1749237;B
1749248;B
1749266;B
1749348;B
1749376;B
1749408;B
1749432;B
1749433;B
1749461;B
1749464;A
1749466;B
1749471;B
1749477;B
1749499;B
1749523;A
1749690;B
1749797;B
1749828;B
1749864;B
1749893;B
1749902;B
1749915;B
1749938;B
1749943;B
1749992;B
1750031;A
1750052;A
1750091;B
1750169;A
1750427;B
1750433;B
1750445;B
1750758;B
1750759;B
1750784;B
1750802;B
1750803;B
1750805;B
1750808;A
1750810;B
1750816;B
1750965;A
1750990;A
1751117;B
1751128;B
1751146;B
1751157;B
1751207;A
1751214;B
1751230;B
1751232;B
1751292;B
1751361;B
1751384;B
1751436;A
1751449;B
1751634;B
1751663;B
1751673;B
1751688;B
1751870;B
1751883;B
1751913;B
1751969;B
1752071;B
1752074;B
1752289;B
1752311;B
1752363;B
1752377;B
1752410;B
1752593;B
1752857;A
1752888;B
1752964;B
1753003;B
1753036;B
1753060;B
1753082;B
1753098;B
1753169;B
1753202;B
1753209;A
1753212;B
1753248;B
1753408;A
1753439;B
1753551;B
1753559;B
1753579;A
1753586;B
1753597;B
1753598;B
1753603;B
1753610;B
1753620;B
1753724;B
1753871;B
1754005;B
1754059;A
1754175;B
1754311;B
1754362;B
1754432;B
1754487;B
1754641;B
1754760;B
1754777;B
1754788;B
1754796;A
1754951;B
1755085;B
1755089;B
1755225;B
1755399;B
1755401;B
1755467;B
1755519;A
1755584;B
1755601;B
1755662;B
1755683;A
1755684;B
1755689;B
1755718;B
1755720;B
1755725;B
1755760;A
1755767;B
1755802;A
1755842;B
1755955;B
1755988;A
1756018;A
1756194;B
1756208;B
1756257;B
1756275;B
1756314;A
1756325;B
1756355;B
1756380;A
1756388;B
1756390;B
1756415;B
1756422;A
1756455;A
1756457;B
1756463;A
1756802;B
1756819;A
1756911;B
1756938;B
1757033;B
1757061;B
1757081;B
1757085;B
1757152;B
1757185;B
1757276;A
1757430;B
1757460;B
1757480;B
1757486;B
1757519;B
1757541;B
1758041;B
1758109;B
1758179;B
1758358;A
1758420;B
1758433;B
1758619;B
1758627;B
1758663;B
1758665;A
1758666;B
1758669;A
1758672;B
1758787;B
1758817;B
1758930;B
1758988;A
1758990;A
1759142;B
1759271;A
1759281;A
1759298;B
1759327;B
1759395;B
1759429;B
1759458;B
1759459;B
1759462;B
1759573;B
1759786;B
1759795;A
1760021;B
1760027;B
1760033;B
1760088;B
1760089;B
1760094;B
1760095;B
1760097;B
1760127;B
1760149;B
1760249;B
1760279;B
1760321;B
1760331;B
1760341;B
1760343;B
1760431;A
1760439;B
1760593;B
1760604;B
1760612;B
1760635;A
1760678;B
1760713;B
1760741;A
1760744;B
1760778;B
1760780;A
1760786;A
1760919;B
1761085;B
1761366;B
1761478;B
1761505;A
1761587;B
1761686;B
1761893;B
1761911;B
1761918;A
1761924;B
1761989;B
1761999;B
1762005;B
1762023;A
1762050;B
1762055;B
1762090;B
1762123;B
1762130;B
1762296;B
1762312;B
1762424;B
1762468;B
1762475;B
1762526;B
1762542;B
1762559;A
1762561;B
1762592;B
1762622;B
1762632;B
1762676;B
1762689;B
1762711;A
1762752;A
1762753;B
1762763;B
1762782;B
1762819;A
1762865;A
1762869;A
1762887;B
1762897;B
1762907;B
1762913;B
1762915;A
1762943;B
1762957;B
1762958;B
1762963;B
1762967;B
1762971;B
1763101;B
1763193;A
1763195;B
1763223;B
1763426;B
1763467;B
1763468;B
1763470;A
1763472;B
1763474;B
1763490;B
1763524;A
1763525;B
1763528;B
1763536;B
1763553;B
1763558;B
1763562;A
1763570;B
1763800;B
1763801;B
1763873;A
1763883;B
1763885;B
1763913;B
1763927;B
1763933;A
1764223;B
1764234;B
1764344;B
1764346;B
1764377;A
1764387;A
1764388;B
1764389;B
1764527;B
1764529;B
1764538;B
1764546;B
1764606;B
1764655;A
1764706;B
1764979;B
1765088;B
1765223;A
1765394;B
1765408;B
1765423;A
1765434;A
1765436;B
1765449;B
1765512;B
1765519;B
1765523;A
1765525;B
1765526;A
1765530;B
1765533;B
1765534;B
1765548;B
1765550;B
1765551;B
1765575;B
1765607;B
1765619;B
1765623;B
1765628;B
1765632;B
1765636;A
1765760;A
1765946;B
1765987;B
1766008;A
1766018;B
1766040;B
1766081;B
1766094;B
1766103;B
1766111;B
1766112;B
1766120;A
1766226;B
1766336;B
1766348;B
1766458;B
1766480;B
1766496;B
1766590;B
1766615;B
1766725;B
1766742;A
1766746;B
1766815;B
1766847;B
1766857;B
1767042;A
1767049;A
1767098;B
1767104;B
1767113;B
1767117;B
1767119;B
1767233;B
1767247;B
1767280;B
1767348;B
1767364;B
1767370;B
1767407;B
1767454;B
1767499;B
1767592;B
1767618;A
