client,success,platform,time
6790,True,phone,1585447464
6773,True,computer,1585421104
46196,False,phone,1585411810
47159,True,phone,1585453845
64174,True,phone,1585402563
87531,True,phone,1585403457
76972,True,phone,1585440885
67921,True,computer,1585403483
75925,True,phone,1585403390
52129,True,computer,1585427852
80339,True,phone,1585449814
93172,True,phone,1585454695
43329,False,phone,1585423077
64614,False,computer,1585413604
8897,True,phone,1585453167
84681,False,phone,1585416039
18144,True,computer,1585448434
2979,True,computer,1585417513
62431,True,phone,1585438548
92460,False,phone,1585406378
58572,False,phone,1585463661
61473,True,phone,1585468314
62891,True,computer,1585425272
3936,True,phone,1585472895
82242,True,phone,1585436970
27979,True,computer,1585464556
62971,True,computer,1585440624
34699,True,phone,1585429918
9814,True,phone,1585462034
49754,True,phone,1585432350
53804,True,phone,1585455716
82505,True,phone,1585434699
48677,True,phone,1585453502
33437,False,phone,1585439031
96360,True,computer,1585403882
48703,False,phone,1585437009
26769,True,phone,1585427907
8975,True,computer,1585453568
43682,True,phone,1585438328
73727,False,computer,1585447989
36165,True,phone,1585421116
76128,True,phone,1585424211
11033,True,phone,1585456056
65972,False,tablet,1585441688
50932,False,computer,1585421046
1202,True,computer,1585443417
65870,False,phone,1585429613
95820,False,computer,1585404567
3016,False,phone,1585431275
86263,False,phone,1585415875
73904,True,phone,1585417490
36837,True,phone,1585461564
53718,True,computer,1585473526
34363,True,phone,1585408418
61473,True,phone,1585411938
5502,True,phone,1585474840
96721,True,computer,1585459685
19079,True,computer,1585426865
5424,True,computer,1585415678
67287,True,phone,1585413541
34198,True,computer,1585449236
22759,True,phone,1585464130
47132,True,phone,1585469624
95213,True,computer,1585455365
50151,False,phone,1585474191
16341,True,computer,1585475223
66899,True,computer,1585436206
1789,False,computer,1585405123
65682,True,phone,1585402336
77857,True,phone,1585438140
82737,True,phone,1585477622
45602,True,phone,1585455431
64775,False,computer,1585466632
98083,True,phone,1585429213
25003,False,computer,1585444542
16668,True,phone,1585435614
89197,False,phone,1585418714
67430,True,phone,1585427197
17737,True,tablet,1585440263
30239,False,phone,1585471791
34615,True,computer,1585469276
71443,True,phone,1585409504
55746,True,computer,1585403381
70474,True,computer,1585456954
59357,True,phone,1585407812
94183,True,computer,1585424788
92519,True,computer,1585439242
55141,False,phone,1585469383
8639,False,phone,1585446015
79894,False,computer,1585473595
30335,True,computer,1585438808
18680,True,computer,1585444266
36632,False,computer,1585469706
27942,True,computer,1585436420
13295,True,phone,1585421551
74460,False,phone,1585426732
84554,True,phone,1585447507
49341,True,phone,1585433093
12179,True,phone,1585404818
60921,True,computer,1585463851
97247,True,phone,1585478333
88967,True,phone,1585471579
29925,True,phone,1585421782
47209,False,phone,1585441667
46941,True,phone,1585402415
60916,True,phone,1585450219
59679,True,computer,1585440632
93751,False,phone,1585462585
49392,False,phone,1585403738
23275,False,phone,1585401770
24165,True,phone,1585400420
38018,True,phone,1585466590
54237,True,phone,1585423323
19498,True,phone,1585417882
25893,False,computer,1585433709
14521,True,computer,1585479658
36165,True,phone,1585421603
48918,True,computer,1585410041
69251,True,phone,1585453302
46850,True,computer,1585431825
20430,True,phone,1585411018
61579,True,phone,1585436158
22221,True,computer,1585475646
9414,False,computer,1585471534
8451,True,phone,1585400887
38762,True,phone,1585411615
81522,True,phone,1585477889
14157,True,phone,1585433987
17287,True,computer,1585418511
68651,True,computer,1585455369
83092,False,computer,1585411388
46074,True,phone,1585454817
29362,False,computer,1585423065
91784,True,computer,1585466229
78349,True,phone,1585465366
16358,True,phone,1585425426
59466,True,computer,1585453686
80827,True,computer,1585436443
41719,True,phone,1585462734
29525,False,phone,1585405511
13807,True,phone,1585411778
50003,True,phone,1585418824
34975,True,computer,1585417707
39618,True,phone,1585472611
47900,True,phone,1585442739
65376,True,computer,1585461344
27978,True,phone,1585443535
52870,True,phone,1585425738
41478,True,computer,1585456546
14969,False,phone,1585463570
38732,False,phone,1585418720
82563,True,phone,1585475561
9169,True,phone,1585427260
24622,False,phone,1585466419
67511,False,computer,1585416553
71603,True,computer,1585441863
2461,True,computer,1585458940
37337,False,computer,1585444488
54781,True,computer,1585452534
63791,True,tablet,1585429843
91255,True,phone,1585456901
73470,True,phone,1585425345
20380,False,phone,1585413250
4610,True,tablet,1585479476
20168,True,phone,1585416439
19256,False,phone,1585466413
94416,False,computer,1585414448
69654,True,computer,1585436319
89080,True,phone,1585460637
54933,True,computer,1585432733
91556,True,phone,1585473522
92584,True,computer,1585432973
46989,True,phone,1585475136
60477,True,phone,1585438134
4458,False,computer,1585404360
44285,True,phone,1585425672
24483,False,phone,1585462394
24997,True,tablet,1585443567
63050,True,phone,1585461814
38539,False,phone,1585459803
14065,True,computer,1585458465
92131,True,phone,1585457471
83400,True,phone,1585461014
32072,True,computer,1585422193
47959,True,phone,1585474484
17733,True,computer,1585426699
23521,True,tablet,1585447298
43641,True,phone,1585422061
29906,False,phone,1585477804
46513,False,computer,1585413726
91293,True,phone,1585465427
55401,True,phone,1585419595
85642,True,phone,1585454377
79282,True,computer,1585449261
61473,True,phone,1585443359
14003,True,phone,1585465640
36465,True,computer,1585455809
40822,True,phone,1585445159
5296,True,phone,1585406625
58686,False,phone,1585430567
65136,False,phone,1585442437
43782,True,computer,1585443194
92287,True,tablet,1585444995
43331,True,phone,1585465683
30987,False,phone,1585412534
29145,True,computer,1585440702
77078,True,phone,1585401702
31429,True,phone,1585454210
82563,True,phone,1585430942
12179,True,computer,1585430702
62966,False,computer,1585408080
99908,True,phone,1585432267
13105,True,phone,1585402516
54800,True,computer,1585407975
84425,False,phone,1585434101
27532,True,phone,1585412636
55471,False,phone,1585448269
72737,False,phone,1585467656
67845,False,phone,1585452514
12179,True,computer,1585407280
2170,False,computer,1585404700
65152,True,phone,1585401088
89252,False,phone,1585462166
93720,True,computer,1585452649
19419,False,phone,1585433486
39495,True,computer,1585434726
8390,False,phone,1585460358
48696,True,phone,1585446128
51549,False,phone,1585442447
48128,True,phone,1585471587
49533,True,phone,1585450749
6894,False,computer,1585470866
42271,True,computer,1585467555
17385,True,tablet,1585419704
71116,False,phone,1585460846
51542,True,phone,1585400850
66789,True,phone,1585458578
36277,True,phone,1585466532
45385,True,tablet,1585408772
67138,True,phone,1585445790
67059,False,computer,1585429920
12179,True,computer,1585417320
61492,True,computer,1585456116
79382,False,tablet,1585427037
34914,True,phone,1585433959
18698,False,phone,1585415698
52747,True,tablet,1585411120
82695,False,tablet,1585420825
28719,True,tablet,1585407443
3215,False,phone,1585441239
65332,True,computer,1585467199
94396,True,phone,1585441142
34968,False,phone,1585464166
5480,True,computer,1585453883
5859,False,computer,1585477551
27022,False,phone,1585443989
2180,True,computer,1585453006
52127,True,computer,1585474940
59831,True,phone,1585443400
35861,False,phone,1585452827
78127,False,computer,1585438964
43100,True,phone,1585432696
38278,True,phone,1585453392
30984,True,computer,1585452409
24399,False,computer,1585441730
30299,False,computer,1585469640
31445,False,phone,1585445876
24870,True,phone,1585435976
43262,True,computer,1585461090
72054,True,computer,1585474413
68154,True,computer,1585408968
62833,False,phone,1585478053
50948,False,phone,1585438426
52007,False,phone,1585442669
50815,True,computer,1585403026
81308,True,computer,1585450584
31023,False,phone,1585439588
4773,True,phone,1585446490
19237,True,phone,1585406789
56522,False,tablet,1585473252
74075,True,phone,1585440576
77281,False,computer,1585469548
64144,True,computer,1585478432
3256,True,computer,1585411121
86174,True,phone,1585412866
76826,False,computer,1585416743
88919,True,phone,1585449563
80668,False,computer,1585405593
96718,True,phone,1585412668
35672,True,phone,1585431956
28516,True,phone,1585459706
74281,True,phone,1585473153
16614,True,computer,1585468600
77451,True,phone,1585444298
64064,True,computer,1585452833
23221,True,phone,1585400162
7347,True,computer,1585427001
8116,False,computer,1585456951
12179,True,phone,1585432711
58020,False,computer,1585433263
29361,True,computer,1585474814
79250,False,phone,1585445474
35049,False,tablet,1585413780
86624,True,computer,1585436154
71487,False,phone,1585447861
31894,True,computer,1585435387
81753,False,phone,1585428525
92440,False,phone,1585433147
61886,False,phone,1585441668
19023,True,phone,1585411557
5872,True,computer,1585463793
95445,True,phone,1585400611
91748,False,phone,1585429027
62961,False,computer,1585454969
21109,False,phone,1585411150
91495,True,phone,1585473548
8560,True,phone,1585475436
58082,False,computer,1585450453
43102,True,phone,1585443190
68590,True,phone,1585473072
70922,True,phone,1585427823
28719,True,computer,1585470676
95691,False,phone,1585432584
73856,True,phone,1585452323
46006,True,phone,1585429489
6378,True,phone,1585454757
29747,False,computer,1585419236
43179,True,phone,1585454189
30535,True,computer,1585455997
99931,True,phone,1585462968
32877,True,computer,1585469188
45093,True,phone,1585404342
36929,False,computer,1585415437
61473,True,phone,1585417274
90588,True,computer,1585404483
56271,False,computer,1585428582
59771,False,computer,1585417406
81973,True,phone,1585475593
75529,True,computer,1585401391
59118,True,phone,1585430297
11358,False,computer,1585417193
77948,True,computer,1585477365
94089,False,phone,1585477003
98310,False,computer,1585422776
55347,True,phone,1585436671
49210,True,phone,1585435416
38890,True,phone,1585432071
91179,True,phone,1585451797
62140,True,tablet,1585435631
23203,False,computer,1585443134
95685,False,phone,1585476753
85310,True,phone,1585410726
45913,False,phone,1585437197
69492,True,computer,1585429828
32446,False,computer,1585451698
71869,True,computer,1585427658
13019,True,phone,1585466637
66969,True,phone,1585471222
6912,False,phone,1585453326
47091,True,computer,1585415580
2727,True,phone,1585402753
54669,True,computer,1585402687
61468,True,phone,1585417565
49434,True,phone,1585473809
29495,False,phone,1585463882
44741,True,computer,1585447941
52154,True,computer,1585454260
7744,True,computer,1585428980
99679,True,phone,1585467261
92584,True,computer,1585475897
78349,True,phone,1585473276
53068,True,phone,1585472295
49122,False,phone,1585463244
8008,False,phone,1585478095
10760,True,computer,1585415678
43914,False,computer,1585453883
61468,True,phone,1585424400
28719,True,phone,1585435299
69578,True,phone,1585454670
8400,True,computer,1585400780
38999,True,phone,1585464763
56153,True,phone,1585418581
10196,True,phone,1585409081
82678,True,phone,1585451702
82207,False,phone,1585423152
42778,True,phone,1585420085
92584,True,phone,1585406012
52704,True,computer,1585410675
65749,False,phone,1585400221
20884,False,phone,1585411842
35823,True,computer,1585439200
13913,False,phone,1585447782
6609,True,phone,1585462223
61468,True,tablet,1585461634
64064,True,computer,1585413973
5787,True,phone,1585444662
36262,True,computer,1585401632
39214,True,phone,1585411756
31991,True,phone,1585442706
2886,True,phone,1585455178
23963,True,phone,1585440675
70260,True,phone,1585427399
36165,True,phone,1585461334
24169,True,phone,1585475731
17146,True,phone,1585400255
92382,False,computer,1585456012
38077,True,phone,1585472139
73751,False,phone,1585438114
22791,True,computer,1585426586
76621,True,computer,1585419264
47515,True,phone,1585441307
28719,True,computer,1585463604
95930,True,phone,1585407585
61336,True,phone,1585474250
32434,True,phone,1585402203
61473,True,phone,1585450541
28719,True,phone,1585433135
71995,True,phone,1585445422
77788,False,computer,1585460500
27285,True,phone,1585472384
45064,True,phone,1585451579
91799,True,phone,1585451550
77634,True,phone,1585432279
68546,True,phone,1585413514
64064,True,phone,1585407553
75681,True,phone,1585439602
90319,True,computer,1585445442
89621,True,phone,1585444128
81424,False,computer,1585409398
2462,False,phone,1585430353
53583,True,phone,1585402844
91743,False,phone,1585422235
62452,True,phone,1585450016
35248,True,phone,1585401867
55714,False,computer,1585435683
83130,False,phone,1585422062
68192,False,phone,1585449708
54561,True,phone,1585430988
96995,False,phone,1585440677
61473,True,phone,1585419158
6888,True,tablet,1585401567
89457,True,computer,1585423926
15320,False,phone,1585423498
1050,True,phone,1585460978
12713,True,computer,1585450570
61468,True,computer,1585412522
49153,False,phone,1585405299
1279,True,phone,1585435379
3954,True,phone,1585476912
9265,False,phone,1585431132
946,True,computer,1585455172
69081,True,phone,1585414627
42543,True,tablet,1585454724
16189,True,phone,1585469636
13846,False,tablet,1585409224
36165,True,computer,1585452259
75773,False,phone,1585415441
56435,False,computer,1585405733
12179,True,phone,1585418459
62926,True,phone,1585458170
88764,True,phone,1585470451
2633,False,computer,1585456216
98623,True,phone,1585460818
64064,True,phone,1585432743
57378,False,tablet,1585408388
96848,True,phone,1585413967
37493,False,computer,1585409972
33094,True,phone,1585433945
93079,True,phone,1585475890
81328,True,phone,1585469814
12179,True,computer,1585459495
78349,True,phone,1585457249
93747,True,phone,1585478621
71942,True,computer,1585429583
6246,True,tablet,1585400876
89024,True,computer,1585409799
85599,False,phone,1585402547
86496,True,computer,1585408733
10603,True,phone,1585453558
19649,False,phone,1585458732
82934,True,phone,1585460996
55632,True,computer,1585464470
69655,True,phone,1585423568
21193,True,phone,1585450927
51647,False,computer,1585444089
81156,False,computer,1585403215
46102,True,phone,1585450192
52870,True,tablet,1585457919
92287,False,tablet,1585410691
94161,True,computer,1585407916
83413,True,phone,1585433114
24327,False,phone,1585476854
72036,True,phone,1585454616
87490,True,phone,1585407268
82696,False,phone,1585411083
12179,True,tablet,1585458926
45051,True,phone,1585466930
74546,True,computer,1585401630
32366,True,phone,1585479695
58487,True,computer,1585423835
72136,False,phone,1585413127
70633,True,computer,1585463288
51018,True,phone,1585470372
22632,True,phone,1585400710
59212,False,phone,1585401892
64064,True,phone,1585431085
88116,True,computer,1585464796
96551,False,phone,1585439334
49536,False,computer,1585406590
6233,True,tablet,1585458173
34391,True,phone,1585420722
26321,False,phone,1585419389
29799,False,phone,1585434585
86887,True,computer,1585473538
10691,True,computer,1585412190
33094,False,phone,1585439662
88724,True,computer,1585453311
94560,False,phone,1585430537
16248,True,phone,1585423279
61466,True,computer,1585415291
1057,True,computer,1585411717
87497,True,phone,1585435264
49994,True,phone,1585477569
85247,True,phone,1585429639
8548,True,computer,1585431467
27776,True,computer,1585449481
60201,True,phone,1585461351
46503,True,phone,1585404514
82793,True,tablet,1585444331
52559,False,phone,1585417983
63553,True,computer,1585437477
64064,True,computer,1585422445
82563,True,phone,1585447523
20386,True,phone,1585477467
21153,False,computer,1585410468
8841,False,tablet,1585423074
23650,True,phone,1585424471
76045,True,computer,1585418357
82563,True,computer,1585468580
13630,True,computer,1585432246
84847,True,phone,1585443185
94662,True,computer,1585432287
94875,True,computer,1585430151
86061,False,computer,1585478056
16340,False,phone,1585469233
2201,True,phone,1585451797
82563,True,computer,1585427492
17375,True,phone,1585417256
28719,True,phone,1585436944
72953,False,phone,1585443917
56402,True,phone,1585408334
92584,True,computer,1585402135
75477,True,tablet,1585423234
43790,False,computer,1585423925
64064,True,computer,1585428089
42296,False,computer,1585428413
95599,True,computer,1585445778
92365,True,computer,1585405605
12138,True,phone,1585416442
76538,False,computer,1585440899
49040,True,phone,1585401419
43939,False,computer,1585439259
84373,True,computer,1585402783
77450,False,phone,1585444642
64064,True,phone,1585427118
89760,True,tablet,1585474026
97879,True,phone,1585425019
16710,True,computer,1585432756
64064,True,computer,1585469619
20517,True,computer,1585467161
88987,False,phone,1585429863
68427,True,phone,1585449279
91056,False,phone,1585432586
69364,True,phone,1585462590
96330,True,computer,1585425100
29609,True,phone,1585453681
77123,True,phone,1585441110
2239,True,computer,1585463553
40396,True,phone,1585450739
94585,False,phone,1585429946
83678,True,phone,1585422477
19532,False,phone,1585462614
51667,True,phone,1585431095
63711,True,phone,1585469419
64064,True,phone,1585469393
61473,True,phone,1585408511
43727,True,phone,1585477842
91011,True,computer,1585473226
12837,True,phone,1585468592
25599,True,computer,1585460064
23364,True,phone,1585418610
30389,True,phone,1585444397
11720,True,computer,1585438453
89558,False,phone,1585405309
5935,True,phone,1585464669
52870,True,phone,1585449798
64064,True,phone,1585405831
75699,True,phone,1585470337
5326,True,tablet,1585478733
84854,True,computer,1585458657
92167,True,phone,1585452141
94075,False,phone,1585403957
53573,True,tablet,1585447449
56861,True,phone,1585409238
83493,True,phone,1585435668
45720,True,phone,1585423803
96724,False,phone,1585411383
90692,True,computer,1585411586
49379,False,computer,1585433626
75262,False,phone,1585430747
57964,True,computer,1585459094
92584,True,phone,1585477866
33189,True,phone,1585462675
254,True,phone,1585426131
93573,True,computer,1585462494
32002,True,computer,1585404890
72195,True,phone,1585479667
6552,True,phone,1585424073
90303,True,phone,1585417694
20873,True,phone,1585423891
17527,False,phone,1585451079
76732,False,phone,1585441394
76202,True,phone,1585416997
29234,True,phone,1585435220
60448,True,phone,1585463273
13723,False,computer,1585404541
65622,True,computer,1585428907
64064,True,phone,1585459229
80714,True,tablet,1585430983
54177,False,computer,1585443168
74488,True,phone,1585403907
8569,True,phone,1585432229
83826,True,phone,1585436438
60270,True,computer,1585479283
18541,True,computer,1585407122
2249,True,computer,1585423126
57523,True,phone,1585404679
47705,True,computer,1585454133
13605,True,computer,1585438552
45742,True,phone,1585471813
2620,True,phone,1585448558
61473,True,phone,1585448347
64064,True,phone,1585404186
27759,False,phone,1585440849
64064,False,phone,1585449080
78583,False,computer,1585458072
31869,True,computer,1585462269
81092,False,computer,1585404774
28719,True,phone,1585454165
91258,False,phone,1585413655
30729,True,computer,1585461398
58202,True,phone,1585400509
71875,True,phone,1585417377
36486,True,phone,1585427457
48460,True,phone,1585405035
40208,False,phone,1585452102
2839,True,computer,1585403955
35971,True,phone,1585456271
81964,True,phone,1585403436
3635,True,computer,1585456644
96765,True,phone,1585412348
12773,True,phone,1585431145
90521,True,computer,1585463789
65849,False,tablet,1585462853
1641,False,phone,1585432764
8680,True,phone,1585433834
12643,True,phone,1585444316
15690,False,phone,1585412021
91325,True,phone,1585431073
77465,True,computer,1585401866
36238,False,phone,1585433062
77834,False,phone,1585453141
4179,True,phone,1585430204
61468,True,phone,1585436756
28719,True,phone,1585459175
43029,True,computer,1585422112
34862,False,phone,1585420988
91852,True,phone,1585421276
75007,False,phone,1585465202
10043,False,phone,1585409218
82834,True,computer,1585449965
9843,False,phone,1585434688
8730,True,phone,1585439555
17182,True,phone,1585449093
79240,True,phone,1585439267
88829,True,tablet,1585451356
58478,True,phone,1585464691
27068,False,computer,1585406908
81812,True,phone,1585444052
77164,True,phone,1585462958
58584,True,phone,1585446384
38351,False,computer,1585471048
52393,False,phone,1585474775
48766,True,computer,1585435142
33710,True,phone,1585439184
26299,False,phone,1585407794
64354,True,phone,1585425790
34547,True,phone,1585426585
96371,True,computer,1585450697
82999,False,phone,1585464564
52870,True,phone,1585455831
11419,True,phone,1585435344
10573,True,tablet,1585470048
64926,True,phone,1585432593
36165,True,phone,1585463006
5964,False,computer,1585426020
92320,False,phone,1585421640
37073,True,phone,1585413460
13212,True,computer,1585404452
56183,True,phone,1585414507
78733,False,computer,1585419710
57137,True,computer,1585475458
52203,True,computer,1585434489
78349,True,phone,1585437212
85984,True,phone,1585437694
9256,False,phone,1585474355
63226,True,computer,1585474639
44868,True,phone,1585432433
85701,True,computer,1585443143
76611,True,phone,1585448524
21800,True,computer,1585463074
95743,True,phone,1585462607
8579,True,computer,1585410824
82244,True,phone,1585409556
53320,True,phone,1585477820
60023,True,tablet,1585432656
76457,False,phone,1585466645
51958,True,phone,1585476931
60345,True,phone,1585440102
48180,True,phone,1585466169
71269,True,phone,1585414282
66719,True,phone,1585402314
22957,True,phone,1585436113
29338,True,phone,1585465413
78349,True,phone,1585466996
87209,True,computer,1585477478
60002,False,computer,1585441648
3300,False,phone,1585452666
64064,True,phone,1585422924
28719,True,phone,1585445059
56378,True,phone,1585471753
23872,True,phone,1585402493
40727,True,computer,1585414691
35687,True,computer,1585451030
73249,True,phone,1585455110
53012,False,phone,1585423994
64746,True,computer,1585457716
68873,True,computer,1585447848
39383,True,phone,1585439673
24801,True,computer,1585463154
12327,True,phone,1585458486
31403,True,computer,1585478512
94785,True,phone,1585410545
20640,False,computer,1585410272
70698,False,phone,1585404048
25450,True,phone,1585412101
96530,True,phone,1585415247
61468,True,phone,1585427179
82986,True,phone,1585472921
31282,True,phone,1585477964
76317,False,phone,1585442192
24965,True,phone,1585471426
83865,True,phone,1585460140
16402,False,phone,1585449380
43300,True,phone,1585419511
48226,False,phone,1585403523
61468,True,phone,1585465939
79184,False,phone,1585432188
20739,False,phone,1585446989
75991,False,computer,1585479288
24464,True,computer,1585410979
39886,True,computer,1585417395
58394,True,phone,1585404759
73084,True,tablet,1585415558
13204,True,computer,1585406046
71859,False,phone,1585429418
61473,True,phone,1585429166
28719,True,phone,1585445061
8847,True,computer,1585432758
12179,True,computer,1585428562
3402,False,computer,1585431199
88275,False,phone,1585414996
72213,True,computer,1585434796
17968,True,computer,1585407573
85993,True,computer,1585455227
26354,True,phone,1585400816
99384,False,phone,1585411333
75613,True,phone,1585445362
44620,True,phone,1585457409
41851,True,computer,1585430090
28719,True,phone,1585418518
75544,False,computer,1585407664
995,True,computer,1585470040
45195,False,phone,1585424503
61468,True,computer,1585474400
31792,True,phone,1585456813
28652,True,phone,1585447452
2604,True,phone,1585416064
59522,False,computer,1585414624
79983,False,phone,1585404938
94374,False,phone,1585466777
64371,True,phone,1585428649
93716,False,phone,1585455565
52583,True,phone,1585436501
69286,True,computer,1585464662
81904,False,tablet,1585444992
5864,True,phone,1585425285
96557,True,phone,1585418670
79199,False,phone,1585462749
48931,True,computer,1585478629
28719,True,phone,1585454700
64064,True,phone,1585419313
10366,True,phone,1585429733
22368,False,computer,1585444552
11908,True,phone,1585456120
44275,True,phone,1585430021
84020,False,computer,1585424176
56878,True,computer,1585433253
82563,True,phone,1585471848
59961,True,phone,1585478208
14964,True,computer,1585473438
23392,True,phone,1585413092
24379,True,computer,1585473497
67106,True,computer,1585479096
52569,True,computer,1585465946
28349,True,tablet,1585438622
39935,True,phone,1585433284
34373,False,phone,1585447446
24161,True,tablet,1585414937
52039,False,phone,1585401248
78406,False,computer,1585479078
94611,True,phone,1585400958
61468,True,computer,1585467947
56090,False,phone,1585440375
14548,True,phone,1585448546
28719,True,phone,1585455841
61468,True,computer,1585446994
65554,True,computer,1585404989
16176,True,phone,1585412613
60492,True,phone,1585444768
20547,False,phone,1585478814
52870,True,computer,1585446285
5435,True,computer,1585409361
46494,True,phone,1585414089
70933,True,phone,1585439527
98419,True,phone,1585464135
55115,True,phone,1585459095
38686,True,phone,1585405574
27362,True,phone,1585450236
17012,True,tablet,1585419489
60445,True,computer,1585473454
61529,True,computer,1585446415
77827,True,tablet,1585426904
92584,True,phone,1585462781
7474,False,computer,1585454167
59605,True,tablet,1585443565
83370,True,phone,1585437825
8428,True,phone,1585438098
10567,True,phone,1585415043
17509,False,phone,1585436431
79960,True,phone,1585476653
98509,True,phone,1585442815
28870,False,tablet,1585432039
68154,False,computer,1585470990
54056,True,computer,1585442997
69958,True,computer,1585427734
26803,True,phone,1585429110
50065,True,phone,1585472369
82577,True,phone,1585422202
74604,True,phone,1585435906
39750,True,phone,1585457491
16441,True,phone,1585406385
16741,True,tablet,1585404538
58931,True,tablet,1585420390
72197,False,phone,1585431465
34588,True,phone,1585421667
34263,False,phone,1585402346
38076,True,phone,1585450755
16299,False,phone,1585433964
53337,False,computer,1585459020
67243,True,computer,1585465765
47074,True,tablet,1585417186
11782,True,phone,1585415583
61473,True,phone,1585403775
65212,True,phone,1585415056
51199,True,phone,1585478934
34341,True,phone,1585409753
48333,True,phone,1585476955
21340,True,phone,1585433371
74240,True,phone,1585440117
22690,True,phone,1585411269
28719,True,phone,1585414937
78349,True,phone,1585425729
79434,True,computer,1585417820
68122,False,phone,1585462919
42865,False,phone,1585464984
84618,True,phone,1585408986
20877,False,computer,1585432416
50676,False,phone,1585435746
11004,True,phone,1585465096
26449,True,computer,1585462387
67174,True,computer,1585425649
76712,False,phone,1585435653
59331,True,phone,1585435712
9768,False,computer,1585433495
65323,True,phone,1585452046
56083,False,phone,1585464893
748,True,phone,1585459711
99636,True,computer,1585463016
57273,True,phone,1585432651
82797,False,phone,1585430518
36072,False,computer,1585469111
86863,True,phone,1585415602
45422,True,phone,1585443120
14101,False,tablet,1585477243
24498,False,phone,1585473232
92584,True,phone,1585469390
30184,True,computer,1585409992
33803,True,phone,1585429760
12179,True,computer,1585412933
69911,True,phone,1585458207
20054,True,computer,1585475337
30855,True,phone,1585440717
58132,True,computer,1585453842
86598,True,computer,1585405347
92584,True,computer,1585429153
72643,True,phone,1585418378
64990,True,phone,1585455707
31699,False,tablet,1585410044
80520,True,phone,1585420683
95971,True,computer,1585463040
33251,True,phone,1585414718
37982,False,phone,1585447226
80461,True,phone,1585442140
24896,False,phone,1585406822
61473,True,computer,1585423254
28500,False,computer,1585414443
65399,True,phone,1585433228
76765,True,phone,1585447058
61468,True,computer,1585463319
28719,True,computer,1585455472
40111,True,phone,1585439929
67595,True,phone,1585425647
73462,True,computer,1585477151
68000,True,phone,1585404558
18715,False,phone,1585422870
5717,True,phone,1585405917
87779,True,phone,1585430549
33906,False,computer,1585434280
82610,True,phone,1585446620
74350,False,phone,1585462713
18746,True,phone,1585419393
95609,True,computer,1585438875
12358,True,computer,1585477801
23439,True,computer,1585403623
64080,False,phone,1585451400
93881,True,phone,1585471131
97613,False,phone,1585410824
51673,True,tablet,1585407187
61468,True,phone,1585448741
26178,True,phone,1585452467
9600,False,computer,1585418462
78883,False,computer,1585474390
95914,False,phone,1585437456
30405,True,computer,1585418427
4097,True,tablet,1585453408
33302,False,phone,1585409731
53131,True,phone,1585447503
69927,False,phone,1585407921
36165,True,computer,1585434561
56131,False,computer,1585407689
38701,True,phone,1585416474
87978,True,phone,1585405075
83743,True,phone,1585426011
7242,True,computer,1585451946
92584,True,phone,1585423022
65143,True,phone,1585461176
41674,True,phone,1585426019
19230,False,phone,1585462673
77639,True,computer,1585453951
26791,False,computer,1585465026
64064,True,phone,1585411378
68156,True,phone,1585420173
78526,True,phone,1585445560
85711,True,computer,1585459013
65481,False,phone,1585427331
82088,False,phone,1585476668
82563,True,computer,1585446426
8372,True,phone,1585406919
9450,True,computer,1585446079
68450,True,phone,1585454000
57971,True,phone,1585462913
39561,True,phone,1585447117
10488,True,computer,1585415962
61468,True,phone,1585477946
2851,False,phone,1585454220
28240,True,phone,1585454697
15957,False,computer,1585443029
49266,True,phone,1585439491
67996,False,phone,1585419229
35574,True,computer,1585469511
37882,False,phone,1585459535
35789,True,computer,1585419486
66064,True,computer,1585400472
86795,True,phone,1585413467
84488,False,phone,1585421726
89790,True,tablet,1585428009
52870,True,computer,1585406479
75601,True,phone,1585447706
14939,False,phone,1585453747
991,True,computer,1585444600
1406,True,phone,1585467916
45994,False,phone,1585475222
17476,True,phone,1585463631
29667,False,computer,1585404683
28719,True,phone,1585440163
46793,True,phone,1585461849
33239,True,computer,1585408201
36165,True,phone,1585449617
31778,True,computer,1585444162
64110,False,computer,1585454394
93617,True,tablet,1585428535
78349,True,computer,1585427176
83260,True,phone,1585420543
93215,True,computer,1585468148
52616,True,computer,1585446253
38514,False,phone,1585409693
38774,True,phone,1585479117
78349,True,phone,1585471419
82026,False,phone,1585474049
77172,True,phone,1585448749
72001,True,phone,1585476690
85621,True,phone,1585408769
3214,True,phone,1585464439
61468,True,computer,1585442338
53892,False,phone,1585403700
30183,True,phone,1585412949
39111,True,computer,1585416076
82563,True,phone,1585442051
6222,True,computer,1585414144
44253,True,phone,1585479892
84775,True,phone,1585465230
53783,True,computer,1585415103
46918,True,phone,1585443783
6684,True,computer,1585454858
87382,True,tablet,1585403834
28613,True,computer,1585476249
93686,True,phone,1585456768
7454,False,phone,1585403298
32602,True,phone,1585437181
43594,True,phone,1585440097
12117,True,phone,1585417334
35319,False,phone,1585446645
10446,True,phone,1585442078
71572,True,phone,1585427970
69580,True,computer,1585431294
47938,True,phone,1585461423
59512,True,phone,1585452571
77833,False,phone,1585469104
49775,False,phone,1585456060
28607,False,phone,1585424157
20008,False,phone,1585418034
67049,True,phone,1585411276
24272,True,computer,1585470761
22817,True,computer,1585466241
7891,False,computer,1585475513
28719,True,phone,1585464427
10388,True,computer,1585405847
64064,True,phone,1585438566
10835,True,computer,1585460790
7132,True,phone,1585432863
79465,False,phone,1585462285
