,order_id,order_value,promo_type
59950,88995736,27,no_promo
59951,89005296,18,no_promo
59952,88997989,39,no_promo
59953,89060300,18,no_promo
59954,88994083,23,no_promo
59955,89074082,30,no_promo
59956,89028977,34,no_promo
59957,89023620,48,no_promo
59958,88987528,27,no_promo
59959,88989097,52,no_promo
59960,89054272,25,no_promo
59961,89004902,32,no_promo
59962,88995597,28,no_promo
59963,88998761,24,no_promo
59964,89055953,30,no_promo
59965,88997919,23,no_promo
59966,89013587,33,no_promo
59967,88989079,29,no_promo
59968,89022627,36,no_promo
59969,89025034,40,no_promo
59970,89060771,33,SALE15
59971,89009807,36,no_promo
59972,89044675,20,no_promo
59973,89027535,28,SALE15
59974,88989977,17,no_promo
59975,89047025,34,SALE15
59976,89047045,29,no_promo
59977,89063451,30,no_promo
59978,88993854,27,no_promo
59979,89051242,30,no_promo
59980,89036054,31,no_promo
59981,89008525,42,no_promo
59982,89073636,37,no_promo
59983,89008036,28,no_promo
59984,88990458,32,SALE15
59985,89021917,28,no_promo
59986,89046487,33,no_promo
59987,88980291,34,no_promo
59988,89012457,23,no_promo
59989,89060362,38,no_promo
59990,89068133,6,no_promo
59991,88982032,28,no_promo
59992,88985201,26,no_promo
59993,88996690,27,no_promo
59994,89023633,38,SALE15
59995,89056072,37,no_promo
59996,89067949,32,no_promo
59997,89057858,30,no_promo
59998,88994423,25,no_promo
59999,88978340,29,no_promo
60000,89015738,32,no_promo
60001,88988132,29,no_promo
60002,88990411,35,no_promo
60003,89076183,27,no_promo
60004,89019619,20,no_promo
60005,89030124,41,no_promo
60006,89018173,36,no_promo
60007,89068088,20,no_promo
60008,89070034,26,no_promo
60009,89043013,30,no_promo
60010,89057877,13,no_promo
60011,89061799,20,no_promo
60012,88981898,26,no_promo
60013,89021346,31,no_promo
60014,89023998,20,no_promo
60015,89035255,48,SALE15
60016,89059389,28,no_promo
60017,88987073,32,no_promo
60018,88987502,38,no_promo
60019,88994634,30,no_promo
60020,89027606,48,no_promo
60021,89045744,36,no_promo
60022,89051920,56,no_promo
60023,89066255,26,no_promo
60024,89064298,25,SALE15
60025,88991496,32,no_promo
60026,89014665,25,no_promo
60027,88984655,18,no_promo
60028,89023570,31,no_promo
60029,89049965,21,no_promo
60030,89076740,39,no_promo
60031,89026914,24,no_promo
60032,89037697,22,no_promo
60033,89056654,28,no_promo
60034,88996636,35,no_promo
60035,88993179,32,no_promo
60036,89015191,19,no_promo
60037,89063544,35,no_promo
60038,89007573,22,no_promo
60039,89018193,39,no_promo
60040,88990103,49,no_promo
60041,89074141,11,no_promo
60042,89036629,37,no_promo
60043,89074090,35,no_promo
60044,89004715,36,no_promo
60045,88979412,31,no_promo
60046,89077579,30,no_promo
60047,88983163,32,no_promo
60048,89071102,25,no_promo
60049,89035424,21,no_promo
60050,89070444,20,no_promo
60051,89067580,20,no_promo
60052,89059072,34,no_promo
60053,89074708,26,no_promo
60054,89027779,42,no_promo
60055,88995492,44,no_promo
60056,88980444,38,no_promo
60057,89025414,44,no_promo
60058,89028861,28,no_promo
60059,89018103,27,no_promo
60060,89067905,35,no_promo
60061,89076761,19,no_promo
60062,89045511,35,SALE15
60063,89061404,41,no_promo
60064,89029103,28,no_promo
60065,89028777,40,SALE15
60066,89007348,32,no_promo
60067,89069190,37,no_promo
60068,88997154,32,no_promo
60069,89069327,32,no_promo
60070,89002930,25,no_promo
60071,89047504,27,SALE15
60072,89050308,26,no_promo
60073,89063779,32,SALE15
60074,88996057,46,no_promo
60075,88978349,17,no_promo
60076,89058693,32,no_promo
60077,89030039,37,no_promo
60078,89067232,30,no_promo
60079,89008982,27,no_promo
60080,89065158,31,no_promo
60081,89040355,25,SALE15
60082,89066803,29,no_promo
60083,88984586,18,SALE15
60084,88995172,31,no_promo
60085,89017570,38,no_promo
60086,89019979,23,no_promo
60087,88996329,29,SALE15
60088,89012188,32,no_promo
60089,89063179,27,no_promo
60090,89074640,26,no_promo
60091,89076912,22,no_promo
60092,89035987,38,no_promo
60093,89074150,28,no_promo
60094,88984287,42,no_promo
60095,89009944,15,no_promo
60096,89011527,25,no_promo
60097,88998419,22,no_promo
60098,89002925,28,no_promo
60099,89015032,29,no_promo
60100,88990607,23,no_promo
60101,89003841,29,no_promo
60102,89060968,33,no_promo
60103,89064218,31,no_promo
60104,89027531,22,no_promo
60105,89058834,18,no_promo
60106,88982463,26,no_promo
60107,89010695,32,no_promo
60108,89056045,28,no_promo
60109,89043246,34,no_promo
60110,88997421,27,SALE15
60111,88985120,18,no_promo
60112,88979650,37,SALE15
60113,89047256,18,no_promo
60114,89039266,16,no_promo
60115,89064791,37,no_promo
60116,88988054,36,SALE15
60117,89052174,26,SALE15
60118,89060018,29,no_promo
60119,89046839,28,SALE15
60120,89068267,21,no_promo
60121,88992867,28,no_promo
60122,89035964,33,no_promo
60123,88997450,28,no_promo
60124,89027652,32,no_promo
60125,88983778,35,no_promo
60126,89019864,16,no_promo
60127,89046048,32,no_promo
60128,89013805,29,no_promo
60129,89066078,22,no_promo
60130,89019352,30,no_promo
60131,89038675,34,no_promo
60132,89017587,19,no_promo
60133,89033525,29,no_promo
60134,88986932,25,no_promo
60135,88979013,31,no_promo
60136,89008626,41,no_promo
60137,89029315,11,no_promo
60138,89053663,28,no_promo
60139,89021371,42,no_promo
60140,89010173,10,no_promo
60141,88989669,45,no_promo
60142,89011391,38,no_promo
60143,89065234,48,no_promo
60144,88992199,26,no_promo
60145,89058805,27,no_promo
60146,88994315,26,no_promo
60147,89042202,23,no_promo
60148,89052830,26,no_promo
60149,89065326,22,SALE15
60150,89049977,31,no_promo
60151,89039630,25,SALE15
60152,89013888,44,SALE15
60153,89018737,34,no_promo
60154,88990796,33,no_promo
60155,89022386,24,no_promo
60156,89050524,28,no_promo
60157,89007907,31,no_promo
60158,89077540,21,no_promo
60159,89040566,34,no_promo
60160,89013893,37,no_promo
60161,89029026,39,no_promo
60162,88985942,27,no_promo
60163,88981997,32,no_promo
60164,89023971,31,no_promo
60165,89056467,37,no_promo
60166,89040414,32,no_promo
60167,89052901,34,no_promo
60168,89010715,39,no_promo
60169,89067682,26,no_promo
60170,89021785,32,no_promo
60171,89062304,26,no_promo
60172,89044545,26,no_promo
60173,88984612,24,no_promo
60174,89058268,46,no_promo
60175,89057264,41,no_promo
60176,88998421,31,no_promo
60177,88984235,17,no_promo
60178,88993195,35,no_promo
60179,89051148,36,no_promo
60180,89001622,32,no_promo
60181,88993241,27,no_promo
60182,89061853,28,no_promo
60183,89065900,27,no_promo
60184,89064995,35,no_promo
60185,89007708,31,no_promo
60186,89063957,38,no_promo
60187,89056358,19,no_promo
60188,88980543,35,no_promo
60189,89047973,19,no_promo
60190,89050523,35,no_promo
60191,88998578,19,no_promo
60192,88981127,26,no_promo
60193,89042518,35,no_promo
60194,89023001,27,no_promo
60195,89023040,29,no_promo
60196,89068169,36,no_promo
60197,89017471,33,no_promo
60198,89008043,41,no_promo
60199,89038111,39,no_promo
60200,88992404,39,no_promo
60201,89076033,29,SALE15
60202,89036098,20,no_promo
60203,88982591,25,no_promo
60204,89037451,27,SALE15
60205,89010582,41,no_promo
60206,89003148,22,no_promo
60207,88980758,29,no_promo
60208,89041569,20,no_promo
60209,88994147,35,no_promo
60210,89006358,43,no_promo
60211,89010687,39,no_promo
60212,88984259,31,no_promo
60213,89015802,27,no_promo
60214,89015037,27,no_promo
60215,88986322,24,SALE15
60216,89013592,33,no_promo
60217,89046951,26,no_promo
60218,89000579,48,no_promo
60219,88988517,35,no_promo
60220,89040909,28,no_promo
60221,89034963,25,no_promo
60222,89008375,22,no_promo
60223,89070840,41,no_promo
60224,89043890,36,no_promo
60225,88997666,30,no_promo
60226,89055179,36,no_promo
60227,88992419,24,no_promo
60228,89028446,27,no_promo
60229,89037754,27,no_promo
60230,89024013,36,no_promo
60231,88999724,29,SALE15
60232,89072079,45,SALE15
60233,89038299,30,no_promo
60234,88991023,31,no_promo
60235,89011484,31,no_promo
60236,89013236,21,no_promo
60237,88981397,31,no_promo
60238,89020033,38,no_promo
60239,89039375,34,no_promo
60240,89031276,23,no_promo
60241,89053201,45,no_promo
60242,89017626,26,no_promo
60243,89003227,22,no_promo
60244,89058987,34,no_promo
60245,89051175,31,no_promo
60246,89075602,29,no_promo
60247,89065473,39,no_promo
60248,88993377,27,no_promo
60249,89021025,25,no_promo
60250,89052231,19,no_promo
60251,88986984,37,no_promo
60252,89074677,18,no_promo
60253,89059653,33,no_promo
60254,89036958,19,no_promo
60255,89005878,31,no_promo
60256,89027165,45,no_promo
60257,88985712,28,no_promo
60258,88994131,46,no_promo
60259,89012095,19,no_promo
60260,89054217,29,no_promo
60261,88979562,21,no_promo
60262,88985033,32,no_promo
60263,88998726,34,no_promo
60264,89024303,39,no_promo
60265,88980544,27,no_promo
60266,89066909,17,SALE15
60267,89038762,29,SALE15
60268,88988867,27,no_promo
60269,89054188,27,no_promo
60270,88994577,39,no_promo
60271,89008618,35,no_promo
60272,89046368,33,no_promo
60273,89015660,41,no_promo
60274,89065331,30,no_promo
60275,89035504,27,no_promo
60276,88995420,22,no_promo
60277,88982089,35,no_promo
60278,89060059,26,no_promo
60279,89022986,29,no_promo
60280,89023629,22,no_promo
60281,88991837,36,no_promo
60282,89012207,24,no_promo
60283,89012710,29,no_promo
60284,89031260,39,no_promo
60285,89018498,23,no_promo
60286,89053376,15,no_promo
60287,89052037,38,no_promo
60288,89046847,38,no_promo
60289,89039884,27,no_promo
60290,89016430,25,no_promo
60291,89069114,26,no_promo
60292,89037751,38,no_promo
60293,88993238,43,no_promo
60294,89034673,29,no_promo
60295,89022409,33,no_promo
60296,89024194,26,no_promo
60297,88998165,27,no_promo
60298,89073140,23,no_promo
60299,88986661,38,SALE15
60300,89003356,32,no_promo
60301,89050659,12,no_promo
60302,89027915,30,no_promo
60303,89018555,15,no_promo
60304,89004989,31,no_promo
60305,89017411,27,SALE15
60306,89050240,25,no_promo
60307,88993167,26,no_promo
60308,88991674,45,no_promo
60309,89040260,32,no_promo
60310,89061419,29,no_promo
60311,88985399,23,SALE15
60312,89069266,24,no_promo
60313,89041004,31,no_promo
60314,88997905,36,no_promo
60315,89015287,12,no_promo
60316,89033591,33,no_promo
60317,89051111,27,SALE15
60318,88983777,21,no_promo
60319,89015059,20,no_promo
60320,88978391,33,no_promo
60321,89070492,28,no_promo
60322,89028208,28,no_promo
60323,89055548,29,no_promo
60324,89066595,36,no_promo
60325,89011647,38,no_promo
60326,89040465,33,no_promo
60327,88983284,29,no_promo
60328,89074269,35,no_promo
60329,89048763,25,no_promo
60330,89008777,19,no_promo
60331,89073431,30,no_promo
60332,89041646,38,no_promo
60333,89069166,28,no_promo
60334,89046096,12,SALE15
60335,89036267,18,no_promo
60336,89003729,27,no_promo
60337,88978060,34,no_promo
60338,88993145,43,no_promo
60339,89035227,31,no_promo
60340,89052986,34,SALE15
60341,89020104,33,no_promo
60342,89014825,27,no_promo
60343,89044726,27,no_promo
60344,89016471,34,no_promo
60345,89048353,40,no_promo
60346,88981094,25,no_promo
60347,89064692,15,no_promo
60348,88981226,29,no_promo
60349,89052045,31,no_promo
60350,89076953,33,no_promo
60351,88999655,37,no_promo
60352,89074012,20,no_promo
60353,89057114,38,SALE15
60354,89053484,22,no_promo
60355,89026193,31,no_promo
60356,89063276,18,no_promo
60357,89064998,29,no_promo
60358,89060674,23,SALE15
60359,89006770,35,no_promo
60360,89062233,38,no_promo
60361,89000871,19,SALE15
60362,89030802,25,no_promo
60363,89056656,28,no_promo
60364,88978736,16,no_promo
60365,88993142,24,no_promo
60366,88994092,37,no_promo
60367,89052090,31,no_promo
60368,89021650,25,no_promo
60369,88997212,28,no_promo
60370,89021109,37,no_promo
60371,89037818,19,no_promo
60372,89029983,32,no_promo
60373,89037753,33,no_promo
60374,89012126,28,no_promo
60375,89067430,33,no_promo
60376,89045196,36,no_promo
60377,89029389,19,no_promo
60378,89002527,37,no_promo
60379,89058441,28,no_promo
60380,89038844,26,no_promo
60381,88995833,33,no_promo
60382,89011617,22,no_promo
60383,89041391,30,no_promo
60384,89051887,42,no_promo
60385,89035188,17,no_promo
60386,89056862,26,no_promo
60387,88999285,31,SALE15
60388,89062649,24,no_promo
60389,89043524,32,no_promo
60390,89030665,10,no_promo
60391,89064454,29,no_promo
60392,89021995,38,SALE15
60393,88991213,42,no_promo
60394,89056171,26,no_promo
60395,88990056,31,no_promo
60396,89071094,36,no_promo
60397,88998353,33,no_promo
60398,89071400,27,no_promo
60399,89008665,33,no_promo
60400,88988050,21,no_promo
60401,89051552,34,no_promo
60402,89030519,30,no_promo
60403,89052112,36,SALE15
60404,89022349,32,no_promo
60405,88989968,26,no_promo
60406,89052360,35,no_promo
60407,88994222,15,no_promo
60408,89021933,36,no_promo
60409,89060637,36,SALE15
60410,89064438,31,no_promo
60411,88995116,53,no_promo
60412,89011563,32,no_promo
60413,89013509,24,no_promo
60414,89021796,30,no_promo
60415,89057744,24,no_promo
60416,89035752,17,no_promo
60417,88988491,36,no_promo
60418,89070932,31,SALE15
60419,89039453,26,no_promo
60420,88999123,51,no_promo
60421,89028987,35,no_promo
60422,89069442,38,no_promo
60423,89059639,14,no_promo
60424,89067722,50,no_promo
60425,88993860,29,no_promo
60426,89073235,22,SALE15
60427,88995027,29,no_promo
60428,88995009,24,no_promo
60429,89001080,16,no_promo
60430,89062227,35,no_promo
60431,89023601,30,no_promo
60432,88987956,24,no_promo
60433,89033592,29,no_promo
60434,88985005,38,no_promo
60435,88981696,42,no_promo
60436,89042930,29,no_promo
60437,89057184,9,SALE15
60438,89025960,34,no_promo
60439,88997027,33,no_promo
60440,88979570,27,no_promo
60441,89062923,11,no_promo
60442,89057090,29,no_promo
60443,88996294,39,SALE15
60444,89072153,43,no_promo
60445,88978710,23,no_promo
60446,89015994,15,no_promo
60447,89076088,36,no_promo
60448,89063527,40,no_promo
60449,89077097,29,no_promo
60450,88995606,40,no_promo
60451,88978124,44,no_promo
60452,89056961,29,no_promo
60453,89039059,33,no_promo
60454,89015551,19,no_promo
60455,88980502,31,no_promo
60456,89047405,21,no_promo
60457,89023781,29,no_promo
60458,88981540,21,no_promo
60459,89064421,30,no_promo
60460,89058159,18,no_promo
60461,89052133,26,no_promo
60462,89053502,21,no_promo
60463,89003819,37,no_promo
60464,89056955,34,no_promo
60465,89051637,24,no_promo
60466,89001207,20,no_promo
60467,89018861,26,no_promo
60468,89013123,55,no_promo
60469,89047035,34,no_promo
60470,89042188,32,no_promo
60471,89037706,29,no_promo
60472,89040318,34,no_promo
60473,89003369,29,no_promo
60474,89015831,49,no_promo
60475,88987283,23,no_promo
60476,89038153,38,no_promo
60477,89054863,31,no_promo
60478,89016078,26,no_promo
60479,88985996,11,no_promo
60480,89077409,34,no_promo
60481,89018281,23,no_promo
60482,89015113,23,no_promo
60483,89072128,56,no_promo
60484,89038086,29,no_promo
60485,89026397,35,no_promo
60486,88982539,37,no_promo
60487,89067720,38,no_promo
60488,88993097,36,no_promo
60489,89004361,20,no_promo
60490,89056185,25,no_promo
60491,89010255,34,no_promo
60492,89038014,24,no_promo
60493,89054886,17,no_promo
60494,89040208,37,no_promo
60495,89042535,40,no_promo
60496,88981610,22,no_promo
60497,89013605,25,no_promo
60498,89072540,40,no_promo
60499,88980396,27,no_promo
60500,89035249,6,no_promo
60501,89007485,19,no_promo
60502,89022010,35,no_promo
60503,89068667,32,no_promo
60504,89027431,32,no_promo
60505,89012536,36,no_promo
60506,89043600,28,no_promo
60507,89056849,24,no_promo
60508,88981370,31,no_promo
60509,89074878,30,no_promo
60510,89054915,32,no_promo
60511,89028916,29,no_promo
60512,88979066,30,no_promo
60513,89036423,10,no_promo
60514,89041642,34,no_promo
60515,89043161,34,no_promo
60516,89060050,18,no_promo
60517,88996147,22,no_promo
60518,89054785,23,no_promo
60519,89030680,22,no_promo
60520,89021871,28,no_promo
60521,89005533,56,no_promo
60522,88998223,34,no_promo
60523,89045798,27,no_promo
60524,88998607,37,SALE15
60525,88983031,29,no_promo
60526,89005782,20,no_promo
60527,89065162,15,no_promo
60528,89033371,32,no_promo
60529,88987396,41,no_promo
60530,88985575,31,SALE15
60531,88982745,28,SALE15
60532,88980214,25,no_promo
60533,89075232,25,no_promo
60534,89028046,30,no_promo
60535,88988435,32,no_promo
60536,89056857,35,no_promo
60537,89057016,22,no_promo
60538,89075747,46,no_promo
60539,88993763,22,no_promo
60540,89011956,27,no_promo
60541,89060162,28,no_promo
60542,89043231,38,SALE15
60543,88987036,14,no_promo
60544,89061587,33,no_promo
60545,88990958,31,no_promo
60546,89044739,15,no_promo
60547,89005192,47,no_promo
60548,89035675,43,no_promo
60549,89061202,22,no_promo
60550,88982371,28,no_promo
60551,89029039,23,no_promo
60552,88988904,20,no_promo
60553,88981822,24,no_promo
60554,88997700,30,no_promo
60555,89014472,42,no_promo
60556,89024977,34,no_promo
60557,89030143,41,no_promo
60558,89066424,5,no_promo
60559,89067612,31,no_promo
60560,89020884,30,no_promo
60561,89016218,41,no_promo
60562,89023227,31,no_promo
60563,89035933,34,no_promo
60564,88985788,26,no_promo
60565,89068597,16,no_promo
60566,89058615,29,no_promo
60567,89023133,39,no_promo
60568,89026474,30,no_promo
60569,89077204,25,no_promo
60570,89052973,42,no_promo
60571,89072116,32,no_promo
60572,89005955,22,no_promo
60573,88992930,40,no_promo
60574,89001416,27,no_promo
60575,89020217,36,no_promo
60576,89047832,34,no_promo
60577,89027290,32,no_promo
60578,89015121,27,no_promo
60579,89044938,37,SALE15
60580,88991326,35,no_promo
60581,88986871,15,no_promo
60582,89026814,45,no_promo
60583,89051849,27,no_promo
60584,89039210,25,no_promo
60585,88992744,26,no_promo
60586,89068101,24,no_promo
60587,89043840,38,no_promo
60588,89064213,27,no_promo
60589,89033819,33,no_promo
60590,88996386,26,no_promo
60591,89010480,30,no_promo
60592,88979146,12,SALE15
60593,89049504,29,no_promo
60594,89022440,35,no_promo
60595,88999488,31,SALE15
60596,89040881,37,no_promo
60597,88993868,26,no_promo
60598,89068249,18,no_promo
60599,89016566,41,no_promo
60600,89015011,40,no_promo
60601,89033461,39,SALE15
60602,89022886,29,no_promo
60603,89002825,19,no_promo
60604,89071832,14,no_promo
60605,89071254,29,no_promo
60606,89069320,29,SALE15
60607,89039954,32,no_promo
60608,88986760,21,no_promo
60609,89064803,35,no_promo
60610,88981714,26,no_promo
60611,88991564,19,no_promo
60612,89057853,31,no_promo
60613,89040107,29,no_promo
60614,89073723,42,no_promo
60615,89035273,28,no_promo
60616,89040148,38,no_promo
60617,89067288,49,no_promo
60618,89000736,28,no_promo
60619,89060967,30,no_promo
60620,88995598,43,SALE15
60621,89033539,31,no_promo
60622,88991348,32,no_promo
60623,89038307,31,no_promo
60624,88985356,24,no_promo
60625,88999095,18,no_promo
60626,89018815,16,no_promo
60627,89007155,26,SALE15
60628,89050127,36,no_promo
60629,89056054,29,no_promo
60630,89036951,22,no_promo
60631,88991727,27,no_promo
60632,89035027,36,no_promo
60633,89041341,16,no_promo
60634,89048897,26,SALE15
60635,88996154,23,no_promo
60636,89016525,10,no_promo
60637,88978118,27,SALE15
60638,88993894,24,no_promo
60639,88985350,39,no_promo
60640,89058868,21,no_promo
60641,89036067,35,no_promo
60642,88998424,26,no_promo
60643,89041772,42,no_promo
60644,89018326,37,SALE15
60645,89030054,26,no_promo
60646,88991495,28,no_promo
60647,89039699,33,no_promo
60648,89047609,29,SALE15
60649,88992439,30,no_promo
60650,89050966,38,no_promo
60651,89003417,37,no_promo
60652,88988513,23,no_promo
60653,89025803,41,no_promo
60654,89013387,32,no_promo
60655,89048027,28,no_promo
60656,89020525,34,no_promo
60657,89028643,35,no_promo
60658,89063954,30,no_promo
60659,88991285,37,no_promo
60660,89034923,27,SALE15
60661,89076898,39,SALE15
60662,88993424,15,no_promo
60663,89006278,40,no_promo
60664,89074420,15,no_promo
60665,88978127,11,no_promo
60666,89048906,33,no_promo
60667,89006052,24,no_promo
60668,89042241,34,no_promo
60669,89069994,16,SALE15
60670,89011615,45,SALE15
60671,89031476,31,no_promo
60672,89022433,35,no_promo
60673,89035485,31,no_promo
60674,89003595,22,no_promo
60675,89024740,44,no_promo
60676,89051484,35,no_promo
60677,89073491,16,no_promo
60678,89063207,32,no_promo
60679,89006385,37,no_promo
60680,89028797,17,no_promo
60681,88982168,38,SALE15
60682,89015943,19,no_promo
60683,89068517,25,no_promo
60684,89015379,30,no_promo
60685,89066502,26,no_promo
60686,89028435,23,no_promo
60687,89026570,39,no_promo
60688,89001554,30,SALE15
60689,89028407,32,no_promo
60690,88988999,31,no_promo
60691,89010314,24,SALE15
60692,89025295,27,no_promo
60693,89038811,38,no_promo
60694,89061940,36,no_promo
60695,89038154,39,no_promo
60696,89076837,37,no_promo
60697,89034838,30,no_promo
60698,88991322,43,no_promo
60699,89041922,41,no_promo
60700,89058292,8,no_promo
60701,89042133,30,no_promo
60702,89034697,37,no_promo
60703,88993614,34,no_promo
60704,89000288,20,no_promo
60705,89012899,36,no_promo
60706,88990847,34,no_promo
60707,88987955,37,no_promo
60708,89062520,26,no_promo
60709,89052008,28,no_promo
60710,89059509,22,no_promo
60711,89015103,34,no_promo
60712,89015299,13,no_promo
60713,89026642,36,no_promo
60714,89045068,35,no_promo
60715,88978228,26,no_promo
60716,89022718,30,no_promo
60717,89067069,26,SALE15
60718,89036779,22,no_promo
60719,89043485,30,no_promo
60720,89042146,18,no_promo
60721,89006642,27,no_promo
60722,89022820,43,no_promo
60723,89071835,23,no_promo
60724,89055403,16,no_promo
60725,89070331,39,no_promo
60726,88983421,23,SALE15
60727,89014202,13,SALE15
60728,89049084,27,no_promo
60729,89044736,21,no_promo
60730,88982635,34,no_promo
60731,89065545,23,no_promo
60732,88992467,29,no_promo
60733,89073228,41,no_promo
60734,89030447,37,no_promo
60735,89058610,35,SALE15
60736,89067976,27,no_promo
60737,89065651,34,no_promo
60738,89069382,50,no_promo
60739,88999233,15,no_promo
60740,89077121,28,no_promo
60741,89024801,15,no_promo
60742,89059366,33,no_promo
60743,89003364,29,no_promo
60744,88992375,32,no_promo
60745,89021097,30,no_promo
60746,89077491,37,no_promo
60747,89054054,27,no_promo
60748,89017753,27,no_promo
60749,89024844,27,no_promo
60750,89038832,23,no_promo
60751,89015512,22,no_promo
60752,89019108,23,no_promo
60753,89058061,32,SALE15
60754,89009199,20,SALE15
60755,88978501,36,no_promo
60756,89045705,31,no_promo
60757,89072711,40,SALE15
60758,89037260,40,no_promo
60759,89072050,17,no_promo
60760,89001806,31,no_promo
60761,88989952,35,no_promo
60762,89056878,40,no_promo
60763,89054575,31,no_promo
60764,88992000,45,no_promo
60765,89060272,15,no_promo
60766,89006901,29,no_promo
60767,88982148,45,no_promo
60768,89035942,29,no_promo
60769,89047148,29,no_promo
60770,89007237,38,no_promo
60771,88985048,34,no_promo
60772,89054021,23,no_promo
60773,89062934,40,no_promo
60774,89051335,27,no_promo
60775,89059126,18,no_promo
60776,89047841,28,SALE15
60777,89001553,26,SALE15
60778,89035511,30,no_promo
60779,89032200,21,no_promo
60780,89044375,41,SALE15
60781,89062083,26,no_promo
60782,89000713,28,SALE15
60783,89056466,38,no_promo
60784,89034623,26,no_promo
60785,89053167,19,no_promo
60786,89070562,29,no_promo
60787,89006200,48,no_promo
60788,89002734,28,no_promo
60789,88995568,30,no_promo
60790,89002198,33,SALE15
60791,89015508,28,SALE15
60792,88980399,24,no_promo
60793,89054764,26,no_promo
60794,89045537,28,no_promo
60795,89017485,24,no_promo
60796,88988941,52,no_promo
60797,88981524,32,no_promo
60798,89075626,26,no_promo
60799,89070463,23,no_promo
60800,89000345,14,no_promo
60801,88997553,36,no_promo
60802,89010799,36,no_promo
60803,89041370,23,no_promo
60804,88979245,27,SALE15
60805,88994832,23,SALE15
60806,89055008,32,no_promo
60807,89041841,36,no_promo
60808,89006105,17,no_promo
60809,89012673,43,no_promo
60810,89005815,32,no_promo
60811,89000984,28,no_promo
60812,89035856,20,no_promo
60813,89009990,20,no_promo
60814,89047339,38,no_promo
60815,89050717,30,no_promo
60816,89060950,35,no_promo
60817,88992070,24,no_promo
60818,89069026,45,no_promo
60819,89073172,28,no_promo
60820,89000297,29,no_promo
60821,89017061,28,no_promo
60822,89023898,39,SALE15
60823,88980855,22,no_promo
60824,89036986,30,no_promo
60825,89024307,25,no_promo
60826,89012084,26,no_promo
60827,89040446,45,no_promo
60828,89037259,24,no_promo
60829,89024608,24,SALE15
60830,89032809,37,no_promo
60831,89066678,29,no_promo
60832,89020967,34,no_promo
60833,88995097,22,no_promo
60834,89075861,40,SALE15
60835,89054560,32,no_promo
60836,89010860,35,SALE15
60837,88981986,30,no_promo
60838,89005546,40,SALE15
60839,88997704,25,no_promo
60840,88985485,31,no_promo
60841,89069736,34,no_promo
60842,89070115,26,no_promo
60843,89045086,19,no_promo
60844,89033004,37,no_promo
60845,89019501,35,no_promo
60846,88994065,24,SALE15
60847,89068177,29,no_promo
60848,89039975,27,no_promo
60849,89059628,55,no_promo
60850,89072468,22,no_promo
60851,88987108,30,no_promo
60852,89052483,26,SALE15
60853,89061778,29,no_promo
60854,89040066,23,no_promo
60855,89019827,25,no_promo
60856,88996657,33,no_promo
60857,88999461,26,no_promo
60858,88978785,30,no_promo
60859,89025933,38,no_promo
60860,89046530,42,no_promo
60861,89052332,30,no_promo
60862,89070592,35,no_promo
60863,89008914,40,no_promo
60864,88995562,29,no_promo
60865,89049910,26,no_promo
60866,88995881,44,no_promo
60867,89040742,26,no_promo
60868,89033515,42,no_promo
60869,89022064,23,no_promo
60870,89012807,33,no_promo
60871,89032936,28,no_promo
60872,89014155,25,SALE15
60873,89049014,23,no_promo
60874,89034089,40,no_promo
60875,89076407,28,no_promo
60876,89015384,34,no_promo
60877,89050159,31,no_promo
60878,89077171,23,no_promo
60879,89017858,24,no_promo
60880,89037419,18,no_promo
60881,89069254,26,no_promo
60882,89019667,39,no_promo
60883,89062852,17,no_promo
60884,89036230,19,no_promo
60885,89061127,26,no_promo
60886,89044904,30,no_promo
60887,89052098,31,no_promo
60888,88993500,36,no_promo
60889,89051562,17,no_promo
60890,88994363,45,no_promo
60891,89014946,33,no_promo
60892,89010758,27,no_promo
60893,89011556,17,SALE15
60894,89037592,53,no_promo
60895,89072440,29,no_promo
60896,88987139,35,no_promo
60897,89017525,24,no_promo
60898,88992511,26,no_promo
60899,88985842,30,no_promo
60900,89052994,26,no_promo
60901,89072376,18,no_promo
60902,89045074,22,no_promo
60903,89062529,24,no_promo
60904,89045970,9,SALE15
60905,89067573,33,no_promo
60906,89002247,35,no_promo
60907,88987657,16,no_promo
60908,89031845,29,no_promo
60909,89076082,24,no_promo
60910,89066162,33,no_promo
60911,89022506,11,no_promo
60912,88992706,30,no_promo
60913,89015773,22,no_promo
60914,89054558,22,SALE15
60915,89059773,29,no_promo
60916,89040807,36,no_promo
60917,89012015,16,SALE15
60918,89023254,23,no_promo
60919,89028682,26,no_promo
60920,88983474,31,no_promo
60921,89021363,32,no_promo
60922,89045763,27,no_promo
60923,89035710,44,no_promo
60924,89072316,36,no_promo
60925,89073757,38,no_promo
60926,89027771,38,SALE15
60927,89022518,16,SALE15
60928,88984507,34,SALE15
60929,89061667,35,SALE15
60930,88996239,22,no_promo
60931,89058775,23,no_promo
60932,89030782,39,no_promo
60933,88983398,27,no_promo
60934,88994635,25,no_promo
60935,89067613,24,no_promo
60936,89057541,20,no_promo
60937,89014062,25,no_promo
60938,89062937,20,SALE15
60939,89008748,39,SALE15
60940,88996361,23,SALE15
60941,89068073,32,no_promo
60942,89027075,39,no_promo
60943,89029029,19,no_promo
60944,89066910,19,no_promo
60945,89036884,29,no_promo
60946,89036057,36,no_promo
60947,89043959,23,no_promo
60948,89017540,42,no_promo
